Zeit;Zeit_Time;Leistung_Total;Leistung_Max_Total;Leistung_NCS;Leistung_HPC;Leistung_MCS;Ladestrategie;Netzanschluss;Ladequote
170;2024-01-01 02:50:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
175;2024-01-01 02:55:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
180;2024-01-01 03:00:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
185;2024-01-01 03:05:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
190;2024-01-01 03:10:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
195;2024-01-01 03:15:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
200;2024-01-01 03:20:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
205;2024-01-01 03:25:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
210;2024-01-01 03:30:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
215;2024-01-01 03:35:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
220;2024-01-01 03:40:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
225;2024-01-01 03:45:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
230;2024-01-01 03:50:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
235;2024-01-01 03:55:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
240;2024-01-01 04:00:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
245;2024-01-01 04:05:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
250;2024-01-01 04:10:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
255;2024-01-01 04:15:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
260;2024-01-01 04:20:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
265;2024-01-01 04:25:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
270;2024-01-01 04:30:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
275;2024-01-01 04:35:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
280;2024-01-01 04:40:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
285;2024-01-01 04:45:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
290;2024-01-01 04:50:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
295;2024-01-01 04:55:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
300;2024-01-01 05:00:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
305;2024-01-01 05:05:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
310;2024-01-01 05:10:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
315;2024-01-01 05:15:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
320;2024-01-01 05:20:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
325;2024-01-01 05:25:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
330;2024-01-01 05:30:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
335;2024-01-01 05:35:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
340;2024-01-01 05:40:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
345;2024-01-01 05:45:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
350;2024-01-01 05:50:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
355;2024-01-01 05:55:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
360;2024-01-01 06:00:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
365;2024-01-01 06:05:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
370;2024-01-01 06:10:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
375;2024-01-01 06:15:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
380;2024-01-01 06:20:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
385;2024-01-01 06:25:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
390;2024-01-01 06:30:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
395;2024-01-01 06:35:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
400;2024-01-01 06:40:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
405;2024-01-01 06:45:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
410;2024-01-01 06:50:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
415;2024-01-01 06:55:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
420;2024-01-01 07:00:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
425;2024-01-01 07:05:00;300,0;300;300,0;0,0;0,0;p_max;2295,0;0,5626535626535627
430;2024-01-01 07:10:00;293,33112351938877;300;293,33112351938877;0,0;0,0;p_max;2295,0;0,5626535626535627
435;2024-01-01 07:15:00;200,0;300;200,0;0,0;0,0;p_max;2295,0;0,5626535626535627
440;2024-01-01 07:20:00;200,0;300;200,0;0,0;0,0;p_max;2295,0;0,5626535626535627
445;2024-01-01 07:25:00;200,0;300;200,0;0,0;0,0;p_max;2295,0;0,5626535626535627
450;2024-01-01 07:30:00;200,0;300;200,0;0,0;0,0;p_max;2295,0;0,5626535626535627
455;2024-01-01 07:35:00;200,0;300;200,0;0,0;0,0;p_max;2295,0;0,5626535626535627
460;2024-01-01 07:40:00;200,0;300;200,0;0,0;0,0;p_max;2295,0;0,5626535626535627
465;2024-01-01 07:45:00;200,0;300;200,0;0,0;0,0;p_max;2295,0;0,5626535626535627
470;2024-01-01 07:50:00;165,31820669878323;300;165,31820669878323;0,0;0,0;p_max;2295,0;0,5626535626535627
475;2024-01-01 07:55:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
480;2024-01-01 08:00:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
485;2024-01-01 08:05:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
490;2024-01-01 08:10:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
495;2024-01-01 08:15:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
500;2024-01-01 08:20:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
505;2024-01-01 08:25:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
510;2024-01-01 08:30:00;100,0;300;100,0;0,0;0,0;p_max;2295,0;0,5626535626535627
515;2024-01-01 08:35:00;450,0;650;100,0;350,0;0,0;p_max;2295,0;0,5626535626535627
520;2024-01-01 08:40:00;450,0;650;100,0;350,0;0,0;p_max;2295,0;0,5626535626535627
525;2024-01-01 08:45:00;450,0;650;100,0;350,0;0,0;p_max;2295,0;0,5626535626535627
530;2024-01-01 08:50:00;450,0;650;100,0;350,0;0,0;p_max;2295,0;0,5626535626535627
535;2024-01-01 08:55:00;450,0;650;100,0;350,0;0,0;p_max;2295,0;0,5626535626535627
540;2024-01-01 09:00:00;450,0;650;100,0;350,0;0,0;p_max;2295,0;0,5626535626535627
545;2024-01-01 09:05:00;800,0;1000;100,0;700,0;0,0;p_max;2295,0;0,5626535626535627
550;2024-01-01 09:10:00;1800,0;1900;100,0;700,0;1000,0;p_max;2295,0;0,5626535626535627
555;2024-01-01 09:15:00;2295,0;2900;0,0;425,37234491130675;1869,6276550886932;p_max;2295,0;0,5626535626535627
560;2024-01-01 09:20:00;2295,0;2550;17,02733727717878;350,0;1927,9726627228213;p_max;2295,0;0,5626535626535627
565;2024-01-01 09:25:00;1705,116045898247;2550;0,0;350,0;1355,116045898247;p_max;2295,0;0,5626535626535627
570;2024-01-01 09:30:00;1498,3355681648302;3250;0,0;1050,0;448,3355681648302;p_max;2295,0;0,5626535626535627
575;2024-01-01 09:35:00;1050,0;3250;0,0;1050,0;0,0;p_max;2295,0;0,5626535626535627
580;2024-01-01 09:40:00;2050,0;4150;0,0;1050,0;1000,0;p_max;2295,0;0,5626535626535627
585;2024-01-01 09:45:00;1811,7544434799493;4150;0,0;811,7544434799493;1000,0;p_max;2295,0;0,5626535626535627
590;2024-01-01 09:50:00;1700,0;3700;0,0;700,0;1000,0;p_max;2295,0;0,5626535626535627
595;2024-01-01 09:55:00;1267,4360407580123;2700;0,0;475,98619997735057;791,4498407806617;p_max;2295,0;0,5626535626535627
600;2024-01-01 10:00:00;1050,0;2400;0,0;1050,0;0,0;p_max;2295,0;0,5626535626535627
605;2024-01-01 10:05:00;1050,0;2400;0,0;1050,0;0,0;p_max;2295,0;0,5626535626535627
610;2024-01-01 10:10:00;882,4123188499225;2400;0,0;882,4123188499225;0,0;p_max;2295,0;0,5626535626535627
615;2024-01-01 10:15:00;700,0;1700;0,0;700,0;0,0;p_max;2295,0;0,5626535626535627
620;2024-01-01 10:20:00;568,6510762002954;1700;0,0;568,6510762002954;0,0;p_max;2295,0;0,5626535626535627
625;2024-01-01 10:25:00;1645,1763247428596;2050;0,0;645,1763247428596;1000,0;p_max;2295,0;0,5626535626535627
630;2024-01-01 10:30:00;1350,0;2050;0,0;350,0;1000,0;p_max;2295,0;0,5626535626535627
635;2024-01-01 10:35:00;2295,0;3050;0,0;350,0;1945,0;p_max;2295,0;0,5626535626535627
640;2024-01-01 10:40:00;1659,082550880698;3050;0,0;350,0;1309,082550880698;p_max;2295,0;0,5626535626535627
645;2024-01-01 10:45:00;2295,0;4400;0,0;1050,0;1245,0;p_max;2295,0;0,5626535626535627
650;2024-01-01 10:50:00;2295,0;4750;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
655;2024-01-01 10:55:00;2295,0;5100;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
660;2024-01-01 11:00:00;2295,0;7450;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
665;2024-01-01 11:05:00;2295,0;8150;0,0;2159,948164796545;135,05183520345489;p_max;2295,0;0,5626535626535627
670;2024-01-01 11:10:00;2295,0;6800;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
675;2024-01-01 11:15:00;2295,0;7150;0,0;1472,5831324152734;822,4168675847267;p_max;2295,0;0,5626535626535627
680;2024-01-01 11:20:00;2294,9999999999995;7500;0,0;210,65966835140563;2084,340331648594;p_max;2295,0;0,5626535626535627
685;2024-01-01 11:25:00;2295,0;7500;0,0;1433,290876588893;861,709123411107;p_max;2295,0;0,5626535626535627
690;2024-01-01 11:30:00;2295,0;6800;0,0;1050,0;1245,0;p_max;2295,0;0,5626535626535627
695;2024-01-01 11:35:00;2295,0;7150;0,0;1400,0;895,0;p_max;2295,0;0,5626535626535627
700;2024-01-01 11:40:00;2295,0;6800;0,0;700,0;1595,0;p_max;2295,0;0,5626535626535627
705;2024-01-01 11:45:00;2295,0;4450;0,0;2100,0;195,0;p_max;2295,0;0,5626535626535627
710;2024-01-01 11:50:00;2295,0;4450;0,0;2100,0;195,0;p_max;2295,0;0,5626535626535627
715;2024-01-01 11:55:00;2295,0;4450;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
720;2024-01-01 12:00:00;2295,0;6100;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
725;2024-01-01 12:05:00;2295,0;5800;0,0;717,286695088804;1577,713304911196;p_max;2295,0;0,5626535626535627
730;2024-01-01 12:10:00;2295,0;5800;0,0;1699,3581331642933;595,6418668357067;p_max;2295,0;0,5626535626535627
735;2024-01-01 12:15:00;2295,0;5450;0,0;1750,0;545,0;p_max;2295,0;0,5626535626535627
740;2024-01-01 12:20:00;2295,0;5100;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
745;2024-01-01 12:25:00;2295,0;5100;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
750;2024-01-01 12:30:00;2295,0;5100;0,0;1750,0;545,0;p_max;2295,0;0,5626535626535627
755;2024-01-01 12:35:00;2295,0;5750;0,0;700,0;1595,0;p_max;2295,0;0,5626535626535627
760;2024-01-01 12:40:00;2295,0;6100;0,0;350,0;1945,0;p_max;2295,0;0,5626535626535627
765;2024-01-01 12:45:00;2295,0;4100;0,0;1656,0902686891325;638,9097313108675;p_max;2295,0;0,5626535626535627
770;2024-01-01 12:50:00;2295,0;4050;0,0;700,0;1595,0;p_max;2295,0;0,5626535626535627
775;2024-01-01 12:55:00;2295,0;4050;0,0;1050,0;1245,0;p_max;2295,0;0,5626535626535627
780;2024-01-01 13:00:00;2295,0;3050;0,0;776,6653583977352;1518,3346416022648;p_max;2295,0;0,5626535626535627
785;2024-01-01 13:05:00;2295,0;3050;0,0;1050,0;1245,0;p_max;2295,0;0,5626535626535627
790;2024-01-01 13:10:00;2295,0;3050;0,0;1050,0;1245,0;p_max;2295,0;0,5626535626535627
795;2024-01-01 13:15:00;2295,0;4400;0,0;1400,0;895,0;p_max;2295,0;0,5626535626535627
800;2024-01-01 13:20:00;2295,0;3750;0,0;1444,5210604833937;850,4789395166064;p_max;2295,0;0,5626535626535627
805;2024-01-01 13:25:00;2295,0;3750;0,0;1400,0;895,0;p_max;2295,0;0,5626535626535627
810;2024-01-01 13:30:00;2295,0;4450;0,0;2295,0;0,0;p_max;2295,0;0,5626535626535627
815;2024-01-01 13:35:00;2295,0;4800;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
820;2024-01-01 13:40:00;2295,0;4800;0,0;2295,0;0,0;p_max;2295,0;0,5626535626535627
825;2024-01-01 13:45:00;2295,0;4800;0,0;2235,6188158459595;59,38118415404062;p_max;2295,0;0,5626535626535627
830;2024-01-01 13:50:00;2295,0;4450;0,0;1295,0;1000,0;p_max;2295,0;0,5626535626535627
835;2024-01-01 13:55:00;2295,0;6450;0,0;2295,0;0,0;p_max;2295,0;0,5626535626535627
840;2024-01-01 14:00:00;2295,0;5100;0,0;2100,0;195,0;p_max;2295,0;0,5626535626535627
845;2024-01-01 14:05:00;2295,0;4400;0,0;1335,4245950559057;959,5754049440943;p_max;2295,0;0,5626535626535627
850;2024-01-01 14:10:00;2295,0;4050;0,0;1050,0;1245,0;p_max;2295,0;0,5626535626535627
855;2024-01-01 14:15:00;2295,0;3350;0,0;350,0;1945,0;p_max;2295,0;0,5626535626535627
860;2024-01-01 14:20:00;2000,0;2000;0,0;0,0;2000,0;p_max;2295,0;0,5626535626535627
865;2024-01-01 14:25:00;2295,0;3000;0,0;0,0;2295,0;p_max;2295,0;0,5626535626535627
870;2024-01-01 14:30:00;2295,0;3350;0,0;350,0;1945,0;p_max;2295,0;0,5626535626535627
875;2024-01-01 14:35:00;2295,0;3350;0,0;350,0;1945,0;p_max;2295,0;0,5626535626535627
880;2024-01-01 14:40:00;1350,0;1350;0,0;350,0;1000,0;p_max;2295,0;0,5626535626535627
885;2024-01-01 14:45:00;1350,0;1350;0,0;350,0;1000,0;p_max;2295,0;0,5626535626535627
890;2024-01-01 14:50:00;535,3201148649115;1350;0,0;350,0;185,3201148649115;p_max;2295,0;0,5626535626535627
895;2024-01-01 14:55:00;1700,0;2700;0,0;700,0;1000,0;p_max;2295,0;0,5626535626535627
900;2024-01-01 15:00:00;1700,0;2700;0,0;700,0;1000,0;p_max;2295,0;0,5626535626535627
905;2024-01-01 15:05:00;1531,3928786304973;2700;0,0;531,3928786304973;1000,0;p_max;2295,0;0,5626535626535627
910;2024-01-01 15:10:00;1902,670302172533;2700;0,0;350,0;1552,670302172533;p_max;2295,0;0,5626535626535627
915;2024-01-01 15:15:00;1350,0;2350;0,0;350,0;1000,0;p_max;2295,0;0,5626535626535627
920;2024-01-01 15:20:00;1450,0;2450;100,0;350,0;1000,0;p_max;2295,0;0,5626535626535627
925;2024-01-01 15:25:00;1900,8509909046707;3450;100,0;34,50002262628842;1766,350968278382;p_max;2295,0;0,5626535626535627
930;2024-01-01 15:30:00;1100,0;3450;100,0;0,0;1000,0;p_max;2295,0;0,5626535626535627
935;2024-01-01 15:35:00;1200,0;3550;200,0;0,0;1000,0;p_max;2295,0;0,5626535626535627
940;2024-01-01 15:40:00;2200,0;3200;200,0;0,0;2000,0;p_max;2295,0;0,5626535626535627
945;2024-01-01 15:45:00;2295,0;4200;200,0;0,0;2095,0;p_max;2295,0;0,5626535626535627
950;2024-01-01 15:50:00;2295,0;4300;300,0;0,0;1995,0;p_max;2295,0;0,5626535626535627
955;2024-01-01 15:55:00;2295,0;4400;295,0;0,0;2000,0;p_max;2295,0;0,5626535626535627
960;2024-01-01 16:00:00;2295,0;6400;200,0;0,0;2095,0;p_max;2295,0;0,5626535626535627
965;2024-01-01 16:05:00;2295,0;6750;300,0;350,0;1645,0;p_max;2295,0;0,5626535626535627
970;2024-01-01 16:10:00;2295,0;6750;300,0;0,0;1995,0;p_max;2295,0;0,5626535626535627
975;2024-01-01 16:15:00;2295,0;6750;200,0;0,0;2095,0;p_max;2295,0;0,5626535626535627
980;2024-01-01 16:20:00;2295,0;7750;200,0;0,0;2095,0;p_max;2295,0;0,5626535626535627
985;2024-01-01 16:25:00;2295,0;7850;200,0;316,53284599136293;1778,467154008637;p_max;2295,0;0,5626535626535627
990;2024-01-01 16:30:00;2295,0;6850;500,0;350,0;1445,0;p_max;2295,0;0,5626535626535627
995;2024-01-01 16:35:00;2295,0;6850;200,0;0,0;2095,0;p_max;2295,0;0,5626535626535627
1000;2024-01-01 16:40:00;2295,0;6850;500,0;350,0;1445,0;p_max;2295,0;0,5626535626535627
1005;2024-01-01 16:45:00;2295,0;4850;300,0;0,0;1995,0;p_max;2295,0;0,5626535626535627
1010;2024-01-01 16:50:00;2295,0;4500;500,0;0,0;1795,0;p_max;2295,0;0,5626535626535627
1015;2024-01-01 16:55:00;2295,0;3500;400,0;0,0;1895,0;p_max;2295,0;0,5626535626535627
1020;2024-01-01 17:00:00;2295,0;4500;500,0;0,0;1795,0;p_max;2295,0;0,5626535626535627
1025;2024-01-01 17:05:00;2295,0;4500;500,0;0,0;1795,0;p_max;2295,0;0,5626535626535627
1030;2024-01-01 17:10:00;2295,0;4950;100,0;350,0;1845,0;p_max;2295,0;0,5626535626535627
1035;2024-01-01 17:15:00;2295,0;4950;200,0;350,0;1745,0;p_max;2295,0;0,5626535626535627
1040;2024-01-01 17:20:00;2295,0;5150;295,0;0,0;2000,0;p_max;2295,0;0,5626535626535627
1045;2024-01-01 17:25:00;2295,0;4150;295,0;0,0;2000,0;p_max;2295,0;0,5626535626535627
1050;2024-01-01 17:30:00;2295,0;4150;700,0;350,0;1245,0;p_max;2295,0;0,5626535626535627
1055;2024-01-01 17:35:00;2295,0;4150;800,0;350,0;1145,0;p_max;2295,0;0,5626535626535627
1060;2024-01-01 17:40:00;2295,0;5500;800,0;700,0;795,0;p_max;2295,0;0,5626535626535627
1065;2024-01-01 17:45:00;2295,0;4500;800,0;350,0;1145,0;p_max;2295,0;0,5626535626535627
1070;2024-01-01 17:50:00;2295,0;3700;945,0;350,0;1000,0;p_max;2295,0;0,5626535626535627
1075;2024-01-01 17:55:00;2295,0;2350;1000,0;350,0;945,0;p_max;2295,0;0,5626535626535627
1080;2024-01-01 18:00:00;2295,0;2350;1000,0;350,0;945,0;p_max;2295,0;0,5626535626535627
1085;2024-01-01 18:05:00;2295,0;2350;1000,0;350,0;945,0;p_max;2295,0;0,5626535626535627
1090;2024-01-01 18:10:00;2295,0;2450;1100,0;350,0;845,0;p_max;2295,0;0,5626535626535627
1095;2024-01-01 18:15:00;2073,313603822166;2550;1200,0;350,0;523,313603822166;p_max;2295,0;0,5626535626535627
1100;2024-01-01 18:20:00;2250,0;3250;1200,0;1050,0;0,0;p_max;2295,0;0,5626535626535627
1105;2024-01-01 18:25:00;1900,0;1900;1200,0;700,0;0,0;p_max;2295,0;0,5626535626535627
1110;2024-01-01 18:30:00;1900,0;1900;1200,0;700,0;0,0;p_max;2295,0;0,5626535626535627
1115;2024-01-01 18:35:00;1900,0;1900;1200,0;700,0;0,0;p_max;2295,0;0,5626535626535627
1120;2024-01-01 18:40:00;2000,0;2000;1300,0;700,0;0,0;p_max;2295,0;0,5626535626535627
1125;2024-01-01 18:45:00;2200,0;2200;1500,0;700,0;0,0;p_max;2295,0;0,5626535626535627
1130;2024-01-01 18:50:00;2295,0;2300;1600,0;695,0;0,0;p_max;2295,0;0,5626535626535627
1135;2024-01-01 18:55:00;2295,0;2300;1600,0;695,0;0,0;p_max;2295,0;0,5626535626535627
1140;2024-01-01 19:00:00;2247,1992135528894;2300;1600,0;647,1992135528893;0,0;p_max;2295,0;0,5626535626535627
1145;2024-01-01 19:05:00;1600,0;1600;1600,0;0,0;0,0;p_max;2295,0;0,5626535626535627
1150;2024-01-01 19:10:00;1600,0;1600;1600,0;0,0;0,0;p_max;2295,0;0,5626535626535627
1155;2024-01-01 19:15:00;1600,0;1600;1600,0;0,0;0,0;p_max;2295,0;0,5626535626535627
1160;2024-01-01 19:20:00;2295,0;2600;1295,0;0,0;1000,0;p_max;2295,0;0,5626535626535627
1165;2024-01-01 19:25:00;2295,0;2700;1400,0;0,0;895,0;p_max;2295,0;0,5626535626535627
1170;2024-01-01 19:30:00;2295,0;2700;1295,0;0,0;1000,0;p_max;2295,0;0,5626535626535627
1175;2024-01-01 19:35:00;2295,0;2800;1800,0;0,0;495,0;p_max;2295,0;0,5626535626535627
1180;2024-01-01 19:40:00;2295,0;4900;800,1541583772776;0,0;1494,8458416227224;p_max;2295,0;0,5626535626535627
1185;2024-01-01 19:45:00;2295,0;6900;1028,7435901866131;0,0;1266,2564098133867;p_max;2295,0;0,5626535626535627
1190;2024-01-01 19:50:00;2295,0;8000;1000,0;0,0;1295,0;p_max;2295,0;0,5626535626535627
1195;2024-01-01 19:55:00;2295,0;8000;295,0;0,0;2000,0;p_max;2295,0;0,5626535626535627
1200;2024-01-01 20:00:00;2295,0;9000;300,0;0,0;1995,0;p_max;2295,0;0,5626535626535627
1205;2024-01-01 20:05:00;2295,0;10000;400,0;0,0;1895,0;p_max;2295,0;0,5626535626535627
1210;2024-01-01 20:10:00;2295,0;10350;945,0;350,0;1000,0;p_max;2295,0;0,5626535626535627
1215;2024-01-01 20:15:00;2295,0;10450;400,0;0,0;1895,0;p_max;2295,0;0,5626535626535627
1220;2024-01-01 20:20:00;2295,0;10450;500,0;350,0;1445,0;p_max;2295,0;0,5626535626535627
1225;2024-01-01 20:25:00;2295,0;9450;1100,0;0,0;1195,0;p_max;2295,0;0,5626535626535627
1230;2024-01-01 20:30:00;2295,0;8550;1166,3712700316405;0,0;1128,6287299683595;p_max;2295,0;0,5626535626535627
1235;2024-01-01 20:35:00;2295,0;7550;400,0;0,0;1895,0;p_max;2295,0;0,5626535626535627
1240;2024-01-01 20:40:00;2295,0;9650;295,0;0,0;2000,0;p_max;2295,0;0,5626535626535627
1245;2024-01-01 20:45:00;2295,0;9650;200,0;350,0;1745,0;p_max;2295,0;0,5626535626535627
1250;2024-01-01 20:50:00;2295,0;8850;900,0;350,0;1045,0;p_max;2295,0;0,5626535626535627
1255;2024-01-01 20:55:00;2295,0;8600;1295,0;0,0;1000,0;p_max;2295,0;0,5626535626535627
1260;2024-01-01 21:00:00;2295,0;9800;412,83832244947394;0,0;1882,161677550526;p_max;2295,0;0,5626535626535627
1265;2024-01-01 21:05:00;2295,0;9800;900,0;0,0;1395,0;p_max;2295,0;0,5626535626535627
1270;2024-01-01 21:10:00;2295,0;8800;500,0;0,0;1795,0;p_max;2295,0;0,5626535626535627
1275;2024-01-01 21:15:00;2295,0;9900;500,0;0,0;1795,0;p_max;2295,0;0,5626535626535627
