Zeit;Zeit_Time;Leistung_Total;Leistung_Max_Total;Leistung_NCS;Leistung_HPC;Leistung_MCS;Ladestrategie;Netzanschluss;Ladequote
110;2024-01-01 01:50:00;1100,0;1100;1100,0;0,0;0,0;p_max;24550,0;0,9983379501385041
115;2024-01-01 01:55:00;1100,0;1100;1100,0;0,0;0,0;p_max;24550,0;0,9983379501385041
120;2024-01-01 02:00:00;1200,0;1200;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
125;2024-01-01 02:05:00;1200,0;1200;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
130;2024-01-01 02:10:00;1200,0;1200;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
135;2024-01-01 02:15:00;1200,0;1200;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
140;2024-01-01 02:20:00;1200,0;1200;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
145;2024-01-01 02:25:00;1200,0;1200;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
150;2024-01-01 02:30:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
155;2024-01-01 02:35:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
160;2024-01-01 02:40:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
165;2024-01-01 02:45:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
170;2024-01-01 02:50:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
175;2024-01-01 02:55:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
180;2024-01-01 03:00:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
185;2024-01-01 03:05:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
190;2024-01-01 03:10:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
195;2024-01-01 03:15:00;1300,0;1300;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
200;2024-01-01 03:20:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
205;2024-01-01 03:25:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
210;2024-01-01 03:30:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
215;2024-01-01 03:35:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
220;2024-01-01 03:40:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
225;2024-01-01 03:45:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
230;2024-01-01 03:50:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
235;2024-01-01 03:55:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
240;2024-01-01 04:00:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
245;2024-01-01 04:05:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
250;2024-01-01 04:10:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
255;2024-01-01 04:15:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
260;2024-01-01 04:20:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
265;2024-01-01 04:25:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
270;2024-01-01 04:30:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
275;2024-01-01 04:35:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
280;2024-01-01 04:40:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
285;2024-01-01 04:45:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
290;2024-01-01 04:50:00;2095,8127663301666;2400;1400,0;0,0;695,8127663301668;p_max;24550,0;0,9983379501385041
295;2024-01-01 04:55:00;2085,1195978817677;2400;1400,0;0,0;685,1195978817676;p_max;24550,0;0,9983379501385041
300;2024-01-01 05:00:00;2074,5907607836953;2400;1400,0;0,0;674,5907607836954;p_max;24550,0;0,9983379501385041
305;2024-01-01 05:05:00;2064,2237296111584;2400;1400,0;0,0;664,2237296111585;p_max;24550,0;0,9983379501385041
310;2024-01-01 05:10:00;1989,7076346028964;2400;1400,0;0,0;589,7076346028964;p_max;24550,0;0,9983379501385041
315;2024-01-01 05:15:00;1912,049998572139;2400;1400,0;0,0;512,0499985721391;p_max;24550,0;0,9983379501385041
320;2024-01-01 05:20:00;1779,7134525672766;2400;1400,0;0,0;379,7134525672766;p_max;24550,0;0,9983379501385041
325;2024-01-01 05:25:00;1400,0;2400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
330;2024-01-01 05:30:00;1400,0;2400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
335;2024-01-01 05:35:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
340;2024-01-01 05:40:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
345;2024-01-01 05:45:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
350;2024-01-01 05:50:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
355;2024-01-01 05:55:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
360;2024-01-01 06:00:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
365;2024-01-01 06:05:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
370;2024-01-01 06:10:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
375;2024-01-01 06:15:00;1400,0;1400;1400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
380;2024-01-01 06:20:00;1384,9834365886159;1400;1384,9834365886159;0,0;0,0;p_max;24550,0;0,9983379501385041
385;2024-01-01 06:25:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
390;2024-01-01 06:30:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
395;2024-01-01 06:35:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
400;2024-01-01 06:40:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
405;2024-01-01 06:45:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
410;2024-01-01 06:50:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
415;2024-01-01 06:55:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
420;2024-01-01 07:00:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
425;2024-01-01 07:05:00;1300,0;1400;1300,0;0,0;0,0;p_max;24550,0;0,9983379501385041
430;2024-01-01 07:10:00;1223,739608253245;1400;1223,739608253245;0,0;0,0;p_max;24550,0;0,9983379501385041
435;2024-01-01 07:15:00;1200,0;1400;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
440;2024-01-01 07:20:00;1200,0;1400;1200,0;0,0;0,0;p_max;24550,0;0,9983379501385041
445;2024-01-01 07:25:00;1153,8950084240546;1400;1153,8950084240546;0,0;0,0;p_max;24550,0;0,9983379501385041
450;2024-01-01 07:30:00;1100,0;1400;1100,0;0,0;0,0;p_max;24550,0;0,9983379501385041
455;2024-01-01 07:35:00;1088,8953625456888;1400;1088,8953625456888;0,0;0,0;p_max;24550,0;0,9983379501385041
460;2024-01-01 07:40:00;1000,0;1400;1000,0;0,0;0,0;p_max;24550,0;0,9983379501385041
465;2024-01-01 07:45:00;1000,0;1400;1000,0;0,0;0,0;p_max;24550,0;0,9983379501385041
470;2024-01-01 07:50:00;893,3789029682334;1400;893,3789029682334;0,0;0,0;p_max;24550,0;0,9983379501385041
475;2024-01-01 07:55:00;800,0;1400;800,0;0,0;0,0;p_max;24550,0;0,9983379501385041
480;2024-01-01 08:00:00;800,0;1400;800,0;0,0;0,0;p_max;24550,0;0,9983379501385041
485;2024-01-01 08:05:00;1150,0;1750;800,0;350,0;0,0;p_max;24550,0;0,9983379501385041
490;2024-01-01 08:10:00;1127,4696298213967;1750;777,4696298213968;350,0;0,0;p_max;24550,0;0,9983379501385041
495;2024-01-01 08:15:00;1317,6395808599461;2100;617,6395808599461;700,0;0,0;p_max;24550,0;0,9983379501385041
500;2024-01-01 08:20:00;1223,6508116257903;2100;523,6508116257903;700,0;0,0;p_max;24550,0;0,9983379501385041
505;2024-01-01 08:25:00;1200,0;2100;500,0;700,0;0,0;p_max;24550,0;0,9983379501385041
510;2024-01-01 08:30:00;998,1103113664448;2100;500,0;498,11031136644476;0,0;p_max;24550,0;0,9983379501385041
515;2024-01-01 08:35:00;790,4586595211429;2100;440,45865952114286;350,0;0,0;p_max;24550,0;0,9983379501385041
520;2024-01-01 08:40:00;584,5933514507096;2100;400,0;184,59335145070966;0,0;p_max;24550,0;0,9983379501385041
525;2024-01-01 08:45:00;400,0;2100;400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
530;2024-01-01 08:50:00;400,0;1750;400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
535;2024-01-01 08:55:00;400,0;1750;400,0;0,0;0,0;p_max;24550,0;0,9983379501385041
540;2024-01-01 09:00:00;1077,4625503369646;2400;400,0;0,0;677,4625503369646;p_max;24550,0;0,9983379501385041
545;2024-01-01 09:05:00;1335,2777630078224;2650;320,30861006529057;350,0;664,9691529425318;p_max;24550,0;0,9983379501385041
550;2024-01-01 09:10:00;1228,483310943137;2650;300,0;350,0;578,483310943137;p_max;24550,0;0,9983379501385041
555;2024-01-01 09:15:00;1137,0678831445655;2650;300,0;350,0;487,0678831445655;p_max;24550,0;0,9983379501385041
560;2024-01-01 09:20:00;1410,0984735482673;2900;300,0;700,0;410,0984735482673;p_max;24550,0;0,9983379501385041
565;2024-01-01 09:25:00;1687,8782983551807;3050;292,5860632752882;1050,0;345,2922350798924;p_max;24550,0;0,9983379501385041
570;2024-01-01 09:30:00;1499,789019174723;3050;200,0;1050,0;249,78901917472305;p_max;24550,0;0,9983379501385041
575;2024-01-01 09:35:00;1950,0;3650;200,0;1750,0;0,0;p_max;24550,0;0,9983379501385041
580;2024-01-01 09:40:00;2182,8464426995115;4000;200,0;1982,8464426995115;0,0;p_max;24550,0;0,9983379501385041
585;2024-01-01 09:45:00;1950,0;2900;200,0;1750,0;0,0;p_max;24550,0;0,9983379501385041
590;2024-01-01 09:50:00;2247,054077286831;2800;200,0;2047,0540772868312;0,0;p_max;24550,0;0,9983379501385041
595;2024-01-01 09:55:00;1908,153537389293;3150;200,0;1708,153537389293;0,0;p_max;24550,0;0,9983379501385041
600;2024-01-01 10:00:00;3340,250653921513;4900;200,0;3140,250653921513;0,0;p_max;24550,0;0,9983379501385041
605;2024-01-01 10:05:00;3000,0;4550;200,0;2800,0;0,0;p_max;24550,0;0,9983379501385041
610;2024-01-01 10:10:00;3217,7010569053546;4550;200,0;3017,7010569053546;0,0;p_max;24550,0;0,9983379501385041
615;2024-01-01 10:15:00;2965,1835537365664;4800;200,0;2765,183553736566;0,0;p_max;24550,0;0,9983379501385041
620;2024-01-01 10:20:00;3291,534005249173;5250;193,18141606396938;2417,837270257267;680,5153189279363;p_max;24550,0;0,9983379501385041
625;2024-01-01 10:25:00;3548,542018414075;5800;100,0;2100,0;1348,5420184140748;p_max;24550,0;0,9983379501385041
630;2024-01-01 10:30:00;3595,8031034612577;6150;100,0;2221,9989829636766;1273,8041204975812;p_max;24550,0;0,9983379501385041
635;2024-01-01 10:35:00;3449,5921413657234;6500;100,0;2201,869073562873;1147,7230678028504;p_max;24550,0;0,9983379501385041
640;2024-01-01 10:40:00;3166,720871788875;6500;100,0;2083,526718832744;983,1941529561311;p_max;24550,0;0,9983379501385041
645;2024-01-01 10:45:00;3042,44729868364;5100;100,0;2100,0;842,44729868364;p_max;24550,0;0,9983379501385041
650;2024-01-01 10:50:00;2272,696454263051;5450;100,0;1686,9956613909708;485,70079287207994;p_max;24550,0;0,9983379501385041
655;2024-01-01 10:55:00;2576,5496034341163;6150;100,0;2450,0;26,54960343411617;p_max;24550,0;0,9983379501385041
660;2024-01-01 11:00:00;3238,114089463125;6400;88,11408946312488;3150,0;0,0;p_max;24550,0;0,9983379501385041
665;2024-01-01 11:05:00;3156,5320498965066;5400;0,0;3156,5320498965066;0,0;p_max;24550,0;0,9983379501385041
670;2024-01-01 11:10:00;3278,5945336665472;4750;0,0;3278,5945336665472;0,0;p_max;24550,0;0,9983379501385041
675;2024-01-01 11:15:00;3603,7057074095223;5400;0,0;2925,862438070226;677,8432693392965;p_max;24550,0;0,9983379501385041
680;2024-01-01 11:20:00;3014,3127580831215;5050;0,0;2348,969907151876;665,3428509312454;p_max;24550,0;0,9983379501385041
685;2024-01-01 11:25:00;3714,0260300807067;6400;0,0;2450,0;1264,0260300807063;p_max;24550,0;0,9983379501385041
690;2024-01-01 11:30:00;4782,460250606053;7300;0,0;2620,8333893250006;2161,626861281052;p_max;24550,0;0,9983379501385041
695;2024-01-01 11:35:00;4530,580360399414;7300;0,0;2463,672973732565;2066,9073866668477;p_max;24550,0;0,9983379501385041
700;2024-01-01 11:40:00;4135,534591010077;6600;0,0;2219,986224135285;1915,5483668747918;p_max;24550,0;0,9983379501385041
705;2024-01-01 11:45:00;3621,892339720149;6900;0,0;1921,9615860813174;1699,930753638831;p_max;24550,0;0,9983379501385041
710;2024-01-01 11:50:00;4435,013016716562;8300;0,0;3500,0;935,0130167165618;p_max;24550,0;0,9983379501385041
715;2024-01-01 11:55:00;4166,997980981127;7950;0,0;3500,0;666,9979809811264;p_max;24550,0;0,9983379501385041
720;2024-01-01 12:00:00;5278,470587986059;8650;0,0;3985,026544570901;1293,4440434151588;p_max;24550,0;0,9983379501385041
725;2024-01-01 12:05:00;4165,281813530973;8300;0,0;2963,033104535878;1202,2487089950941;p_max;24550,0;0,9983379501385041
730;2024-01-01 12:10:00;3651,3665117240153;6950;0,0;2551,719849234032;1099,6466624899829;p_max;24550,0;0,9983379501385041
735;2024-01-01 12:15:00;3306,31185095337;6300;0,0;2701,4057300745953;604,906120878775;p_max;24550,0;0,9983379501385041
740;2024-01-01 12:20:00;2930,5617631835958;5850;0,0;2450,0;480,56176318359564;p_max;24550,0;0,9983379501385041
745;2024-01-01 12:25:00;4146,9483774827295;7200;0,0;2974,8584338174933;1172,0899436652362;p_max;24550,0;0,9983379501385041
750;2024-01-01 12:30:00;2872,1685125000654;6200;0,0;1872,1685125000654;1000,0;p_max;24550,0;0,9983379501385041
755;2024-01-01 12:35:00;3089,0579455007182;5800;0,0;1400,0;1689,0579455007182;p_max;24550,0;0,9983379501385041
760;2024-01-01 12:40:00;2920,5614397328272;6150;0,0;1750,0;1170,5614397328272;p_max;24550,0;0,9983379501385041
765;2024-01-01 12:45:00;2830,8249548886065;5450;0,0;1487,1770924598154;1343,647862428791;p_max;24550,0;0,9983379501385041
770;2024-01-01 12:50:00;2335,070218288567;5450;0,0;1050,0;1285,070218288567;p_max;24550,0;0,9983379501385041
775;2024-01-01 12:55:00;3174,855272701285;6150;0,0;2071,676917980802;1103,1783547204832;p_max;24550,0;0,9983379501385041
780;2024-01-01 13:00:00;3393,0704057535822;6150;0,0;2450,0;943,070405753582;p_max;24550,0;0,9983379501385041
785;2024-01-01 13:05:00;3633,570809069495;7150;0,0;2450,0;1183,5708090694955;p_max;24550,0;0,9983379501385041
790;2024-01-01 13:10:00;4862,521441824104;6850;0,0;3850,0;1012,5214418241044;p_max;24550,0;0,9983379501385041
795;2024-01-01 13:15:00;4635,6749316781425;6850;0,0;3770,7292330204637;864,9456986576791;p_max;24550,0;0,9983379501385041
800;2024-01-01 13:20:00;4444,83755034471;6200;0,0;3875,303450136863;569,5341002078464;p_max;24550,0;0,9983379501385041
805;2024-01-01 13:25:00;3969,487637255244;6200;0,0;3489,95475649743;479,5328807578138;p_max;24550,0;0,9983379501385041
810;2024-01-01 13:30:00;5092,962103605372;7200;0,0;3000,395723067213;2092,56638053816;p_max;24550,0;0,9983379501385041
815;2024-01-01 13:35:00;4450,781211240091;7200;0,0;2434,721209548809;2016,060001691282;p_max;24550,0;0,9983379501385041
820;2024-01-01 13:40:00;4145,796882449404;6500;0,0;2260,8278628722337;1884,9690195771695;p_max;24550,0;0,9983379501385041
825;2024-01-01 13:45:00;3451,8812636302027;6500;0,0;2223,7628553026025;1228,1184083275998;p_max;24550,0;0,9983379501385041
830;2024-01-01 13:50:00;3094,543695816963;6850;0,0;1931,1679685136548;1163,3757273033082;p_max;24550,0;0,9983379501385041
835;2024-01-01 13:55:00;3175,247084960056;6150;0,0;2100,0;1075,247084960056;p_max;24550,0;0,9983379501385041
840;2024-01-01 14:00:00;4470,105294717771;7850;0,0;2800,0;1670,105294717771;p_max;24550,0;0,9983379501385041
845;2024-01-01 14:05:00;5580,933351743426;8500;0,0;3150,0;2430,9333517434266;p_max;24550,0;0,9983379501385041
850;2024-01-01 14:10:00;5237,723466895763;8150;0,0;3139,6202764444615;2098,103190451301;p_max;24550,0;0,9983379501385041
855;2024-01-01 14:15:00;4342,283114109307;6150;0,0;2417,7088241865627;1924,5742899227444;p_max;24550,0;0,9983379501385041
860;2024-01-01 14:20:00;5551,523819590832;8850;0,0;2800,0;2751,5238195908323;p_max;24550,0;0,9983379501385041
865;2024-01-01 14:25:00;5770,870358683165;10200;0,0;2891,9535465070367;2878,916812176128;p_max;24550,0;0,9983379501385041
870;2024-01-01 14:30:00;5090,27873222106;9500;0,0;2450,0;2640,2787322210593;p_max;24550,0;0,9983379501385041
875;2024-01-01 14:35:00;6488,916527449646;10500;0,0;2568,7326842966336;3920,183843153013;p_max;24550,0;0,9983379501385041
880;2024-01-01 14:40:00;6000,594471920955;10800;0,0;1972,79817361281;4027,796298308145;p_max;24550,0;0,9983379501385041
885;2024-01-01 14:45:00;6310,840513032908;10100;0,0;1750,0;4560,840513032908;p_max;24550,0;0,9983379501385041
890;2024-01-01 14:50:00;4869,606312020651;8750;0,0;1448,5914710990905;3421,014840921561;p_max;24550,0;0,9983379501385041
895;2024-01-01 14:55:00;2872,14168024352;9100;0,0;1750,0;1122,1416802435203;p_max;24550,0;0,9983379501385041
900;2024-01-01 15:00:00;3993,2379317517716;11100;0,0;1438,7877472191774;2554,4501845325944;p_max;24550,0;0,9983379501385041
905;2024-01-01 15:05:00;4123,806949583681;9100;0,0;1642,3714050202848;2481,4355445633955;p_max;24550,0;0,9983379501385041
910;2024-01-01 15:10:00;3577,8513829408485;7400;0,0;1400,0;2177,8513829408485;p_max;24550,0;0,9983379501385041
915;2024-01-01 15:15:00;2746,8494463048382;8400;0,0;1089,9915704330115;1656,8578758718265;p_max;24550,0;0,9983379501385041
920;2024-01-01 15:20:00;2231,0512950414286;7050;0,0;885,9497045722763;1345,1015904691521;p_max;24550,0;0,9983379501385041
925;2024-01-01 15:25:00;2334,505588170247;6400;0,0;1050,0;1284,505588170247;p_max;24550,0;0,9983379501385041
930;2024-01-01 15:30:00;3320,7574202467777;7200;100,0;1458,2577454561226;1762,4996747906548;p_max;24550,0;0,9983379501385041
935;2024-01-01 15:35:00;6072,442217062359;11300;200,0;1221,814113866572;4650,628103195787;p_max;24550,0;0,9983379501385041
940;2024-01-01 15:40:00;6047,192412190461;11300;200,0;1400,0;4447,192412190461;p_max;24550,0;0,9983379501385041
945;2024-01-01 15:45:00;6510,069910317752;10000;200,0;2100,0;4210,069910317752;p_max;24550,0;0,9983379501385041
950;2024-01-01 15:50:00;5395,007806404203;9300;200,0;2044,258571544272;3150,7492348599303;p_max;24550,0;0,9983379501385041
955;2024-01-01 15:55:00;3507,6478453729396;9300;200,0;1472,088451073148;1835,5593942997916;p_max;24550,0;0,9983379501385041
960;2024-01-01 16:00:00;5021,084655608774;10300;200,0;1400,0;3421,084655608774;p_max;24550,0;0,9983379501385041
965;2024-01-01 16:05:00;4514,922038197716;10300;200,0;934,4863005346292;3380,4357376630865;p_max;24550,0;0,9983379501385041
970;2024-01-01 16:10:00;3864,3675128593413;9950;200,0;664,3675128593413;3000,0;p_max;24550,0;0,9983379501385041
975;2024-01-01 16:15:00;2954,9368664614094;8600;200,0;700,0;2054,9368664614094;p_max;24550,0;0,9983379501385041
980;2024-01-01 16:20:00;2282,3603551949154;6050;300,0;767,4882241093142;1214,8721310856015;p_max;24550,0;0,9983379501385041
985;2024-01-01 16:25:00;2119,751078200641;6150;400,0;1050,0;669,7510782006414;p_max;24550,0;0,9983379501385041
990;2024-01-01 16:30:00;3136,3439523861944;6500;400,0;2100,0;636,3439523861941;p_max;24550,0;0,9983379501385041
995;2024-01-01 16:35:00;3502,544855774434;6950;500,0;2450,0;552,5448557744342;p_max;24550,0;0,9983379501385041
1000;2024-01-01 16:40:00;3429,7811254400067;6950;500,0;2450,0;479,7811254400066;p_max;24550,0;0,9983379501385041
1005;2024-01-01 16:45:00;3035,1330957876658;4950;500,0;2368,1904315906313;166,94266419703453;p_max;24550,0;0,9983379501385041
1010;2024-01-01 16:50:00;3491,3708740957254;4950;500,0;1991,3708740957256;1000,0;p_max;24550,0;0,9983379501385041
1015;2024-01-01 16:55:00;3285,8704454442523;5300;500,0;1785,8704454442523;1000,0;p_max;24550,0;0,9983379501385041
1020;2024-01-01 17:00:00;3001,566820081279;4950;500,0;1501,5668200812788;1000,0;p_max;24550,0;0,9983379501385041
1025;2024-01-01 17:05:00;3361,17189510538;4950;500,0;1062,678574313377;1798,493320792003;p_max;24550,0;0,9983379501385041
1030;2024-01-01 17:10:00;3250,0;5300;500,0;1750,0;1000,0;p_max;24550,0;0,9983379501385041
1035;2024-01-01 17:15:00;3281,20663531532;4600;500,0;1781,20663531532;1000,0;p_max;24550,0;0,9983379501385041
1040;2024-01-01 17:20:00;5275,603749783109;6600;500,0;2100,0;2675,6037497831094;p_max;24550,0;0,9983379501385041
1045;2024-01-01 17:25:00;5190,8155836088345;7700;600,0;1905,8140065031007;2685,001577105734;p_max;24550,0;0,9983379501385041
1050;2024-01-01 17:30:00;5024,4745537370145;7700;600,0;1750,0;2674,474553737015;p_max;24550,0;0,9983379501385041
1055;2024-01-01 17:35:00;5464,109308420652;7150;700,0;2100,0;2664,1093084206523;p_max;24550,0;0,9983379501385041
1060;2024-01-01 17:40:00;4418,268214643759;7800;700,0;1716,6043611691434;2001,6638534746162;p_max;24550,0;0,9983379501385041
1065;2024-01-01 17:45:00;4187,840303002928;9000;900,0;1400,0;1887,8403030029274;p_max;24550,0;0,9983379501385041
1070;2024-01-01 17:50:00;5152,1921660202515;9200;1100,0;1324,6590409825917;2727,5331250376603;p_max;24550,0;0,9983379501385041
1075;2024-01-01 17:55:00;4780,4624669836485;8800;1400,0;1050,0;2330,462466983648;p_max;24550,0;0,9983379501385041
1080;2024-01-01 18:00:00;4559,459389966533;8550;1500,0;880,5922664104892;2178,8671235560437;p_max;24550,0;0,9983379501385041
1085;2024-01-01 18:05:00;4399,096395202265;6500;1800,0;700,0;1899,0963952022653;p_max;24550,0;0,9983379501385041
1090;2024-01-01 18:10:00;5393,611712712542;7600;1900,0;700,0;2793,6117127125417;p_max;24550,0;0,9983379501385041
1095;2024-01-01 18:15:00;4785,519413310861;7600;1900,0;533,4062153221103;2352,1131979887505;p_max;24550,0;0,9983379501385041
1100;2024-01-01 18:20:00;4536,131593344429;7250;1900,0;350,0;2286,1315933444293;p_max;24550,0;0,9983379501385041
1105;2024-01-01 18:25:00;4738,762548133931;8550;2200,0;350,0;2188,762548133931;p_max;24550,0;0,9983379501385041
1110;2024-01-01 18:30:00;5136,491550308735;8750;2400,0;51,91529765166388;2684,576252657071;p_max;24550,0;0,9983379501385041
1115;2024-01-01 18:35:00;5624,055765624267;7950;2600,0;350,0;2674,055765624267;p_max;24550,0;0,9983379501385041
1120;2024-01-01 18:40:00;5373,906334107888;7950;2600,0;350,0;2423,9063341078877;p_max;24550,0;0,9983379501385041
1125;2024-01-01 18:45:00;5885,263049269401;9300;2600,0;700,0;2585,2630492694;p_max;24550,0;0,9983379501385041
1130;2024-01-01 18:50:00;5520,699069965283;10300;2600,0;700,0;2220,699069965284;p_max;24550,0;0,9983379501385041
1135;2024-01-01 18:55:00;7127,56459057424;10400;2700,0;700,0;3727,5645905742394;p_max;24550,0;0,9983379501385041
1140;2024-01-01 19:00:00;7100,1168432258255;10750;2700,0;1050,0;3350,116843225826;p_max;24550,0;0,9983379501385041
1145;2024-01-01 19:05:00;6721,048580947188;11450;3400,0;1050,0;2271,048580947189;p_max;24550,0;0,9983379501385041
1150;2024-01-01 19:10:00;6254,499496419219;10100;3700,0;1181,6272262091431;1372,8722702100758;p_max;24550,0;0,9983379501385041
1155;2024-01-01 19:15:00;7954,078729219186;11300;3900,0;1050,0;3004,078729219186;p_max;24550,0;0,9983379501385041
1160;2024-01-01 19:20:00;9161,338543955806;12300;3900,0;1400,0;3861,3385439558065;p_max;24550,0;0,9983379501385041
