;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
1823;3;3;1040;750;Nachtlader;960;1000;0,3512440410354317;540;NCS;2021-01-03 17:20:00;3920;1
1824;3;3;1040;751;Nachtlader;960;1000;0,402465392019851;540;NCS;2021-01-03 17:20:00;3920;1
1825;3;3;1040;752;Nachtlader;720;1000;0,3935462791753552;540;NCS;2021-01-03 17:20:00;3920;1
1826;3;3;1040;753;Nachtlader;960;1000;0,2810432117951623;540;NCS;2021-01-03 17:20:00;3920;1
1828;3;3;1050;755;Nachtlader;960;1000;0,2436464399538091;540;NCS;2021-01-03 17:30:00;3930;1
1829;3;3;1050;756;Nachtlader;840;1000;0,2667470092450199;540;NCS;2021-01-03 17:30:00;3930;1
1832;3;3;1055;759;Nachtlader;840;1000;0,2973872526909781;540;NCS;2021-01-03 17:35:00;3935;1
1837;3;3;1065;764;Nachtlader;960;1000;0,2306480042236207;540;NCS;2021-01-03 17:45:00;3945;1
1839;3;3;1070;766;Nachtlader;960;1000;0,233313211685867;540;NCS;2021-01-03 17:50:00;3950;1
1841;3;3;1075;768;Nachtlader;960;1000;0,3294562225636892;540;NCS;2021-01-03 17:55:00;3955;1
1842;3;3;1075;769;Nachtlader;840;1000;0,2029302965493695;540;NCS;2021-01-03 17:55:00;3955;1
1844;3;3;1080;771;Nachtlader;720;1000;0,2964741622091517;540;NCS;2021-01-03 18:00:00;3960;1
1845;3;3;1080;772;Nachtlader;960;1000;0,2399013498563536;540;NCS;2021-01-03 18:00:00;3960;1
1846;3;3;1080;773;Nachtlader;720;1000;0,2538569127106068;540;NCS;2021-01-03 18:00:00;3960;1
1849;3;3;1085;776;Nachtlader;840;1000;0,3938027924130843;540;NCS;2021-01-03 18:05:00;3965;1
1850;3;3;1090;777;Nachtlader;960;1000;0,2026012841525636;540;NCS;2021-01-03 18:10:00;3970;1
1851;3;3;1090;778;Nachtlader;840;1000;0,36820232138212;540;NCS;2021-01-03 18:10:00;3970;1
1855;3;3;1100;782;Nachtlader;960;1000;0,3200894547986506;540;NCS;2021-01-03 18:20:00;3980;1
1857;3;3;1105;784;Nachtlader;720;1000;0,2106309995013534;540;NCS;2021-01-03 18:25:00;3985;1
1858;3;3;1110;785;Nachtlader;960;1000;0,278794331276438;540;NCS;2021-01-03 18:30:00;3990;1
1859;3;3;1110;786;Nachtlader;960;1000;0,2629450310941692;540;NCS;2021-01-03 18:30:00;3990;1
1862;3;3;1115;789;Nachtlader;960;1000;0,2890089384823673;540;NCS;2021-01-03 18:35:00;3995;1
1865;3;3;1125;792;Nachtlader;600;1000;0,381276666848256;540;NCS;2021-01-03 18:45:00;4005;1
1868;3;3;1130;795;Nachtlader;720;1000;0,208822028335725;540;NCS;2021-01-03 18:50:00;4010;1
1869;3;3;1130;796;Nachtlader;840;1000;0,2965188162580643;540;NCS;2021-01-03 18:50:00;4010;1
1870;3;3;1130;797;Nachtlader;960;1000;0,3147641534654786;540;NCS;2021-01-03 18:50:00;4010;1
1873;3;3;1140;800;Nachtlader;960;1000;0,3069270589966161;540;NCS;2021-01-03 19:00:00;4020;1
1874;3;3;1150;801;Nachtlader;960;1000;0,3304722427414346;540;NCS;2021-01-03 19:10:00;4030;1
1875;3;3;1150;802;Nachtlader;960;1000;0,332367207046022;540;NCS;2021-01-03 19:10:00;4030;1
1877;3;3;1155;804;Nachtlader;960;1000;0,209907702699454;540;NCS;2021-01-03 19:15:00;4035;1
1878;3;3;1155;805;Nachtlader;600;1000;0,3202136322401722;540;NCS;2021-01-03 19:15:00;4035;1
1880;3;3;1160;807;Nachtlader;960;1000;0,2436790246591719;540;NCS;2021-01-03 19:20:00;4040;1
1881;3;3;1160;808;Nachtlader;840;1000;0,237274177821624;540;NCS;2021-01-03 19:20:00;4040;1
1882;3;3;1160;809;Nachtlader;960;1000;0,3344781445239417;540;NCS;2021-01-03 19:20:00;4040;1
1883;3;3;1165;810;Nachtlader;960;1000;0,315516709153565;540;NCS;2021-01-03 19:25:00;4045;1
1884;3;3;1165;811;Nachtlader;960;1000;0,2774030697817039;540;NCS;2021-01-03 19:25:00;4045;1
1885;3;3;1165;812;Nachtlader;960;1000;0,2713800390558604;540;NCS;2021-01-03 19:25:00;4045;1
1887;3;3;1175;814;Nachtlader;960;1000;0,2681771212379226;540;NCS;2021-01-03 19:35:00;4055;1
1891;3;3;1185;818;Nachtlader;960;1000;0,3505570224763543;540;NCS;2021-01-03 19:45:00;4065;1
1892;3;3;1185;819;Nachtlader;960;1000;0,3272220565053449;540;NCS;2021-01-03 19:45:00;4065;1
